Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
1340,2021-03-21,2021,,Sr. Network Engineer,EW,IT/IS,General - Eng,Active,0,,,,Full-Time,Part-Time,Zone B,31,25-34,2.45,2-3 yrs,MA,Fully Meets,3,2,2,1,Leadership Development,External,Passed,2,1595.32,face_01.jpg
1341,2021-11-03,2021,,Software Engineering Manager,CCDR,Software Engineering,Engineers,Active,0,,,,Part-Time,Full-Time,Zone C,45,45-54,1.83,1-2 yrs,MA,Exceeds,3,3,4,3,Project Management,Internal,Completed,3,829.84,face_02.jpg
1342,2019-06-22,2019,,Accountant I,EW,Admin Offices,Aerial,Active,0,,,,Full-Time,Part-Time,Zone B,35,35-44,4.19,4+ yrs,MA,Fully Meets,4,1,4,3,Project Management,Internal,Failed,4,794.56,face_03.jpg
1343,2019-11-12,2019,,Accountant I,MSC,Admin Offices,Shop (Fleet),Active,0,,,,Contract,Temporary,Zone B,34,25-34,3.8,3-4 yrs,MA,Fully Meets,3,3,3,4,Customer Service,External,Passed,5,797.1,face_04.jpg
1344,2022-09-20,2022,,Accountant I,TNS,Admin Offices,General - Con,Active,0,,,,Part-Time,Part-Time,Zone A,44,35-44,0.95,<1 yr,MA,Exceeds,4,4,2,4,Technical Skills,Internal,Passed,5,725.34,face_05.jpg
1345,2023-01-27,2023,,Sr. Network Engineer,PYZ,Admin Offices,Fielders,Active,0,,,,Full-Time,Full-Time,Zone A,37,35-44,0.59,<1 yr,MA,Needs Improvement,2,3,2,1,Communication Skills,External,Completed,1,559.64,face_06.jpg
1346,2021-02-21,2021,,Sr. Network Engineer,WBL,IT/IS,Field Operations,Active,0,,,,Contract,Temporary,Zone C,40,35-44,2.52,2-3 yrs,MA,Fully Meets,2,1,2,1,Technical Skills,External,Completed,2,1431.46,face_07.jpg
1347,2022-03-04,2022,,Sr. Network Engineer,NEL,IT/IS,General - Con,Active,0,,,,Part-Time,Full-Time,Zone B,37,35-44,1.49,1-2 yrs,MA,Fully Meets,2,3,3,2,Communication Skills,Internal,Failed,5,359.28,face_08.jpg
1349,2021-08-02,2021,,Accountant I,EW,Admin Offices,Safety,Active,0,,,,Full-Time,Part-Time,Zone B,40,35-44,2.08,2-3 yrs,MA,PIP,1,3,5,3,Technical Skills,Internal,Failed,3,1116.99,face_10.jpg
1350,2022-03-04,2022,,Accountant I,MSC,Admin Offices,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,41,35-44,1.49,1-2 yrs,MA,Fully Meets,2,4,1,3,Leadership Development,Internal,Completed,2,1440.07,face_11.jpg
1351,2021-03-28,2021,2023-05-16 13:51:56.743079624,Accountant I,TNS,Admin Offices,Field Operations,Terminated,1,Voluntary,Career growth,Regrettable,Contract,Part-Time,Zone C,22,<25,2.43,2-3 yrs,MA,Fully Meets,3,1,4,3,Project Management,Internal,Incomplete,2,889.49,face_12.jpg
1352,2018-08-08,2018,,Sr. Network Engineer,PYZ,Admin Offices,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,45,45-54,5.07,4+ yrs,MA,Exceeds,4,3,3,5,Communication Skills,External,Passed,4,799.64,face_13.jpg
1353,2020-09-15,2020,,Sr. Network Engineer,WBL,IT/IS,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,29,25-34,2.96,2-3 yrs,MA,Fully Meets,3,3,3,2,Communication Skills,Internal,Completed,5,397.73,face_14.jpg
1355,2021-06-16,2021,,Administrative Assistant,SVG,Admin Offices,General - Con,Active,0,,,,Full-Time,Temporary,Zone B,25,25-34,2.21,2-3 yrs,MA,Fully Meets,3,2,5,5,Project Management,Internal,Passed,5,896.99,face_16.jpg
1356,2023-03-20,2023,,Accountant I,EW,Admin Offices,Engineers,Active,0,,,,Part-Time,Temporary,Zone A,36,35-44,0.45,<1 yr,MA,Fully Meets,3,3,3,4,Technical Skills,Internal,Completed,3,1143.94,face_17.jpg
1357,2018-09-07,2018,,Accountant I,MSC,Admin Offices,Engineers,Active,0,,,,Full-Time,Temporary,Zone C,40,35-44,4.98,4+ yrs,MA,Fully Meets,3,3,3,3,Project Management,External,Passed,3,1061.03,face_18.jpg
1358,2018-11-08,2018,,Accountant I,TNS,Admin Offices,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,33,25-34,4.81,4+ yrs,MA,Fully Meets,3,3,3,3,Communication Skills,Internal,Passed,2,527.31,face_19.jpg
1359,2019-01-26,2019,,Sr. Network Engineer,BPC,Admin Offices,Catv,Active,0,,,,Full-Time,Part-Time,Zone A,46,45-54,4.6,4+ yrs,MA,Exceeds,4,4,3,5,Customer Service,External,Passed,4,739.38,face_20.jpg
1360,2021-08-30,2021,,Sr. Network Engineer,CCDR,IT/IS,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,26,25-34,2.0,2-3 yrs,MA,Fully Meets,3,4,5,3,Leadership Development,Internal,Incomplete,2,1006.98,face_01.jpg
1362,2019-11-10,2019,,Administrative Assistant,SVG,Admin Offices,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,35,35-44,3.81,3-4 yrs,MA,Fully Meets,4,3,3,4,Customer Service,Internal,Failed,4,595.22,face_03.jpg
1363,2023-07-28,2023,,Accountant I,EW,Admin Offices,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,31,25-34,0.1,<1 yr,MA,Fully Meets,2,3,4,3,Project Management,Internal,Failed,2,749.51,face_04.jpg
1364,2019-04-03,2019,,Accountant I,MSC,Admin Offices,Finance & Accounting,Active,0,,,,Contract,Temporary,Zone C,38,35-44,4.41,4+ yrs,MA,Fully Meets,4,3,2,2,Project Management,External,Failed,4,1044.52,face_05.jpg
1365,2019-07-24,2019,2022-02-03 03:21:00.428397661,Accountant I,TNS,Admin Offices,Field Operations,Terminated,1,Involuntary,Restructuring,,Contract,Part-Time,Zone C,41,35-44,4.11,4+ yrs,MA,Fully Meets,3,3,1,4,Leadership Development,External,Incomplete,1,1613.63,face_06.jpg
1366,2022-04-29,2022,,Sr. Network Engineer,PYZ,IT/IS,General - Con,Active,0,,,,Contract,Temporary,Zone B,28,25-34,1.34,1-2 yrs,MA,Fully Meets,4,2,3,3,Technical Skills,Internal,Failed,1,1198.59,face_07.jpg
1367,2020-10-06,2020,2023-04-06 05:55:44.045124833,Sr. Network Engineer,WBL,IT/IS,Executive,Terminated,1,Involuntary,Policy violation,,Part-Time,Temporary,Zone B,44,35-44,2.9,2-3 yrs,MA,Fully Meets,4,4,2,4,Project Management,External,Passed,5,1344.3,face_08.jpg
1368,2020-04-04,2020,,Sr. Accountant,PYZ,Admin Offices,General - Sga,Active,0,,,,Part-Time,Temporary,Zone C,39,35-44,3.41,3-4 yrs,MA,Fully Meets,4,4,5,4,Project Management,Internal,Completed,4,796.79,face_09.jpg
1369,2021-03-26,2021,,Administrative Assistant,CCDR,Sales,Aerial,Active,0,,,,Contract,Full-Time,Zone C,22,<25,2.43,2-3 yrs,MA,Fully Meets,4,5,2,3,Communication Skills,External,Passed,2,558.28,face_10.jpg
1370,2022-05-19,2022,,Administrative Assistant,SVG,Admin Offices,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,22,<25,1.29,1-2 yrs,MA,Fully Meets,3,4,2,3,Leadership Development,Internal,Incomplete,1,864.73,face_11.jpg
1371,2021-08-28,2021,,Accountant I,EW,Admin Offices,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,37,35-44,2.01,2-3 yrs,MA,Exceeds,4,5,5,4,Leadership Development,External,Passed,1,1485.1,face_12.jpg
1372,2022-11-24,2022,,Accountant I,MSC,Admin Offices,Aerial,Active,0,,,,Contract,Full-Time,Zone A,35,35-44,0.77,<1 yr,MA,Exceeds,4,3,3,4,Customer Service,Internal,Passed,1,438.52,face_13.jpg
1373,2022-01-12,2022,,Accountant I,TNS,Admin Offices,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,36,35-44,1.63,1-2 yrs,MA,Exceeds,3,4,3,5,Leadership Development,External,Completed,4,1784.72,face_14.jpg
1374,2019-07-07,2019,,Sr. Network Engineer,PYZ,IT/IS,Aerial,Active,0,,,,Part-Time,Temporary,Zone B,38,35-44,4.15,4+ yrs,MA,Fully Meets,3,2,5,3,Customer Service,Internal,Incomplete,1,510.07,face_15.jpg
1375,2021-07-14,2021,,Sr. Accountant,PYZ,Admin Offices,Technology / It,Active,0,,,,Contract,Full-Time,Zone B,39,35-44,2.13,2-3 yrs,MA,Fully Meets,5,4,4,5,Technical Skills,External,Failed,3,1203.58,face_16.jpg
1376,2019-12-03,2019,,Administrative Assistant,CCDR,Sales,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,46,45-54,3.75,3-4 yrs,MA,Fully Meets,3,5,3,4,Customer Service,External,Passed,3,721.56,face_17.jpg
1377,2021-03-03,2021,,Administrative Assistant,SVG,Admin Offices,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,28,25-34,2.5,2-3 yrs,MA,Exceeds,5,5,4,4,Communication Skills,Internal,Passed,2,424.8,face_18.jpg
1378,2022-06-13,2022,,Accountant I,EW,Admin Offices,Fielders,Active,0,,,,Full-Time,Part-Time,Zone C,27,25-34,1.22,1-2 yrs,MA,Exceeds,5,3,4,3,Communication Skills,External,Incomplete,5,367.46,face_19.jpg
1379,2023-01-23,2023,,Accountant I,MSC,Admin Offices,General - Sga,Active,0,,,,Part-Time,Temporary,Zone A,27,25-34,0.61,<1 yr,MA,Exceeds,5,3,4,3,Communication Skills,Internal,Failed,1,524.9,face_20.jpg
1380,2020-09-06,2020,,Accountant I,TNS,Admin Offices,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,40,35-44,2.98,2-3 yrs,MA,PIP,3,3,2,3,Communication Skills,External,Completed,3,696.35,face_01.jpg
1381,2022-10-17,2022,,Sr. Network Engineer,PYZ,IT/IS,Aerial,Active,0,,,,Full-Time,Temporary,Zone A,47,45-54,0.87,<1 yr,MA,Exceeds,5,4,3,3,Leadership Development,Internal,Incomplete,4,1197.6,face_02.jpg
1382,2019-06-07,2019,,Sr. Accountant,TNS,Admin Offices,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,35,35-44,4.24,4+ yrs,MA,Exceeds,5,5,5,5,Communication Skills,Internal,Passed,5,458.18,face_03.jpg
1383,2022-01-28,2022,,Sr. Accountant,BPC,Admin Offices,General - Con,Active,0,,,,Contract,Part-Time,Zone C,22,<25,1.59,1-2 yrs,MA,Fully Meets,3,1,4,4,Customer Service,Internal,Failed,3,490.43,face_04.jpg
1384,2020-07-01,2020,,Administrative Assistant,CCDR,Admin Offices,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,23,<25,3.17,3-4 yrs,MA,Exceeds,4,4,2,4,Leadership Development,Internal,Incomplete,4,936.45,face_05.jpg
1385,2020-05-30,2020,,Administrative Assistant,SVG,Admin Offices,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,31,25-34,3.26,3-4 yrs,MA,Fully Meets,3,1,5,3,Communication Skills,Internal,Passed,1,634.77,face_06.jpg
1386,2019-10-05,2019,,Accountant I,EW,Admin Offices,General - Con,Active,0,,,,Contract,Full-Time,Zone C,34,25-34,3.91,3-4 yrs,MA,Fully Meets,3,3,2,4,Technical Skills,External,Passed,1,1622.31,face_07.jpg
1387,2021-11-06,2021,,Accountant I,MSC,Admin Offices,General - Con,Active,0,,,,Contract,Full-Time,Zone B,34,25-34,1.82,1-2 yrs,MA,Exceeds,5,5,5,3,Communication Skills,External,Completed,1,687.59,face_08.jpg
1388,2019-05-09,2019,,Accountant I,TNS,Admin Offices,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,39,35-44,4.31,4+ yrs,MA,Fully Meets,3,3,2,4,Communication Skills,External,Failed,1,551.52,face_09.jpg
1389,2019-10-28,2019,,Production Technician II,NEL,Production,Isp,Active,0,,,,Part-Time,Full-Time,Zone A,36,35-44,3.84,3-4 yrs,MA,Needs Improvement,1,2,1,1,Communication Skills,External,Passed,3,710.92,face_10.jpg
1390,2019-01-11,2019,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone C,48,45-54,4.64,4+ yrs,MA,Fully Meets,2,1,1,1,Communication Skills,External,Passed,3,453.61,face_11.jpg
1391,2020-04-02,2020,2021-06-23 11:13:16.585386939,Production Technician I,MSC,Production,Wireless,Terminated,1,Involuntary,Performance,,Contract,Temporary,Zone A,32,25-34,3.41,3-4 yrs,MA,PIP,1,3,1,1,Leadership Development,External,Completed,3,1614.56,face_12.jpg
1392,2019-06-07,2019,2022-02-15 15:46:47.558146330,Production Technician I,PL,Production,Field Operations,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Part-Time,Zone A,31,25-34,4.24,4+ yrs,MA,Fully Meets,2,1,1,1,Leadership Development,External,Failed,3,1927.87,face_13.jpg
1393,2021-11-22,2021,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Part-Time,Part-Time,Zone C,41,35-44,1.77,1-2 yrs,MA,Exceeds,4,2,2,4,Technical Skills,External,Failed,3,1266.26,face_14.jpg
1394,2019-01-19,2019,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,26,25-34,4.62,4+ yrs,MA,Fully Meets,4,5,5,5,Leadership Development,Internal,Completed,5,1472.66,face_15.jpg
1395,2021-12-17,2021,,Production Technician II,SVG,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,1.71,1-2 yrs,MA,Fully Meets,3,2,1,2,Communication Skills,Internal,Failed,2,454.17,face_16.jpg
1396,2019-05-04,2019,,Production Technician I,SVG,Production,General - Eng,Active,0,,,,Part-Time,Full-Time,Zone A,39,35-44,4.33,4+ yrs,MA,Needs Improvement,2,3,1,1,Communication Skills,Internal,Failed,3,446.53,face_17.jpg
1397,2018-12-25,2018,,Production Technician I,MSC,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone A,38,35-44,4.68,4+ yrs,MA,Fully Meets,4,5,3,4,Customer Service,Internal,Failed,2,456.79,face_18.jpg
1398,2021-01-03,2021,2022-07-18 20:16:37.114169738,Production Technician I,PYZ,Production,Splicing,Terminated,1,Voluntary,Relocation,Regrettable,Part-Time,Full-Time,Zone C,51,45-54,2.66,2-3 yrs,MA,Fully Meets,3,3,3,3,Communication Skills,External,Passed,3,624.33,face_19.jpg
1399,2023-06-15,2023,,Production Technician I,BPC,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,31,25-34,0.21,<1 yr,MA,Fully Meets,3,3,4,1,Customer Service,Internal,Incomplete,2,736.34,face_20.jpg
1400,2018-08-29,2018,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,57,55-64,5.01,4+ yrs,MA,Fully Meets,3,2,3,3,Communication Skills,Internal,Passed,2,443.78,face_01.jpg
1401,2019-01-04,2019,,Production Technician I,PL,Production,Splicing,Active,0,,,,Contract,Part-Time,Zone B,37,35-44,4.66,4+ yrs,MA,Fully Meets,2,2,1,1,Communication Skills,Internal,Failed,5,475.26,face_02.jpg
1402,2021-09-10,2021,,Production Technician I,MSC,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone B,26,25-34,1.97,1-2 yrs,MA,Fully Meets,3,2,1,1,Communication Skills,External,Completed,3,658.87,face_03.jpg
1403,2021-07-08,2021,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,38,35-44,2.15,2-3 yrs,MA,Fully Meets,4,2,2,3,Technical Skills,Internal,Completed,3,854.53,face_04.jpg
1404,2018-11-01,2018,,Production Technician II,BPC,Production,Finance & Accounting,Active,0,,,,Contract,Part-Time,Zone B,30,25-34,4.83,4+ yrs,MA,Fully Meets,3,4,4,4,Project Management,Internal,Passed,4,800.66,face_05.jpg
1405,2018-12-08,2018,,Production Technician II,PL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,32,25-34,4.73,4+ yrs,MA,Fully Meets,2,3,3,1,Customer Service,External,Completed,4,681.7,face_06.jpg
1406,2022-10-25,2022,,Production Technician II,PYZ,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,40,35-44,0.85,<1 yr,MA,Fully Meets,2,2,1,3,Technical Skills,Internal,Failed,5,716.27,face_07.jpg
1407,2023-04-04,2023,,Production Technician I,TNS,Production,General - Sga,Active,0,,,,Full-Time,Temporary,Zone B,41,35-44,0.41,<1 yr,MA,Needs Improvement,1,2,1,2,Communication Skills,External,Completed,3,669.08,face_08.jpg
1408,2021-03-17,2021,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,32,25-34,2.46,2-3 yrs,MA,Fully Meets,4,3,2,3,Communication Skills,Internal,Incomplete,5,363.6,face_09.jpg
1409,2019-03-11,2019,,Production Technician I,MSC,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone A,47,45-54,4.48,4+ yrs,MA,PIP,1,2,1,1,Customer Service,Internal,Passed,4,587.67,face_10.jpg
1410,2022-02-25,2022,2022-11-21 09:38:24.038652338,Production Technician I,SVG,Production,Wireline Construction,Terminated,1,Involuntary,Restructuring,,Contract,Temporary,Zone C,47,45-54,1.51,1-2 yrs,MA,Needs Improvement,2,1,2,1,Project Management,External,Incomplete,1,965.81,face_11.jpg
1411,2019-07-02,2019,,Production Technician I,EW,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone C,51,45-54,4.17,4+ yrs,MA,Fully Meets,2,3,3,3,Technical Skills,External,Incomplete,1,2047.2,face_12.jpg
1412,2019-06-20,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,43,35-44,4.2,4+ yrs,MA,Fully Meets,3,3,5,4,Project Management,External,Incomplete,4,1052.86,face_13.jpg
1413,2019-09-27,2019,,Production Technician I,TNS,Production,Finance & Accounting,Active,0,,,,Part-Time,Full-Time,Zone A,50,45-54,3.93,3-4 yrs,MA,Exceeds,3,4,4,3,Technical Skills,Internal,Passed,5,1483.79,face_14.jpg
1414,2022-11-15,2022,,Production Technician I,BPC,Production,Aerial,Active,0,,,,Contract,Full-Time,Zone C,22,<25,0.79,<1 yr,MA,Fully Meets,3,2,3,2,Customer Service,Internal,Completed,3,504.08,face_15.jpg
1415,2020-08-22,2020,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone A,35,35-44,3.03,3-4 yrs,MA,Fully Meets,4,1,4,4,Customer Service,Internal,Passed,3,515.02,face_16.jpg
1416,2020-04-09,2020,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,31,25-34,3.39,3-4 yrs,MA,Fully Meets,3,3,3,5,Customer Service,External,Incomplete,2,930.68,face_17.jpg
1417,2021-03-30,2021,,Production Technician I,MSC,Production,Aerial,Active,0,,,,Full-Time,Part-Time,Zone C,38,35-44,2.42,2-3 yrs,MA,Fully Meets,3,3,4,2,Project Management,Internal,Failed,1,695.16,face_18.jpg
1418,2018-09-26,2018,,Production Technician I,NEL,Production,Wireline Construction,Active,0,,,,Part-Time,Temporary,Zone C,34,25-34,4.93,4+ yrs,MA,Exceeds,4,4,3,5,Project Management,External,Failed,1,1117.0,face_19.jpg
1419,2023-05-22,2023,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,35,35-44,0.28,<1 yr,MA,Fully Meets,2,5,5,3,Leadership Development,Internal,Completed,1,1377.49,face_20.jpg
1420,2021-06-04,2021,,Production Technician I,PYZ,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone B,53,45-54,2.24,2-3 yrs,MA,Fully Meets,3,3,3,4,Communication Skills,Internal,Completed,5,462.42,face_01.jpg
1421,2019-10-22,2019,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone C,37,35-44,3.86,3-4 yrs,MA,Fully Meets,2,1,2,1,Customer Service,Internal,Failed,5,524.04,face_02.jpg
1423,2022-06-25,2022,,Production Technician I,WBL,Production,Aerial,Active,0,,,,Full-Time,Full-Time,Zone A,40,35-44,1.19,1-2 yrs,MA,Fully Meets,3,3,3,3,Communication Skills,Internal,Incomplete,3,422.76,face_04.jpg
1425,2019-08-04,2019,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,36,35-44,4.08,4+ yrs,MA,Fully Meets,2,4,5,3,Technical Skills,Internal,Passed,1,1222.81,face_06.jpg
1426,2022-03-08,2022,2023-07-19 21:21:31.549226307,Production Technician I,EW,Production,General - Con,Terminated,1,Voluntary,Career growth,Regrettable,Full-Time,Full-Time,Zone A,38,35-44,1.48,1-2 yrs,MA,Fully Meets,3,3,2,3,Project Management,External,Passed,3,1142.79,face_07.jpg
1427,2019-02-22,2019,,Production Technician II,CCDR,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone A,39,35-44,4.52,4+ yrs,MA,Fully Meets,3,2,4,3,Project Management,External,Completed,1,1317.32,face_08.jpg
1428,2022-12-08,2022,,Production Technician II,SVG,Production,Executive,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,0.73,<1 yr,MA,Fully Meets,3,1,1,1,Technical Skills,Internal,Completed,5,1126.74,face_09.jpg
1429,2019-11-22,2019,,Production Technician II,EW,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,48,45-54,3.78,3-4 yrs,MA,Fully Meets,3,4,2,4,Communication Skills,External,Incomplete,4,652.58,face_10.jpg
1430,2023-02-13,2023,,Production Technician II,MSC,Production,Yard (Material Handling),Active,0,,,,Part-Time,Temporary,Zone A,50,45-54,0.55,<1 yr,MA,Fully Meets,2,3,1,1,Leadership Development,External,Passed,4,2069.46,face_11.jpg
1431,2019-03-15,2019,,Production Technician II,TNS,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,41,35-44,4.47,4+ yrs,MA,Fully Meets,2,1,1,1,Technical Skills,External,Incomplete,3,1340.55,face_12.jpg
1432,2019-07-18,2019,,Production Technician II,PYZ,Production,Project Management - Con,Active,0,,,,Contract,Part-Time,Zone A,43,35-44,4.12,4+ yrs,MA,Exceeds,4,3,4,3,Communication Skills,Internal,Failed,4,524.76,face_13.jpg
1433,2021-04-09,2021,2023-04-29 12:07:18.217016440,Production Technician I,SVG,Production,General - Con,Terminated,1,Involuntary,Policy violation,,Part-Time,Part-Time,Zone C,28,25-34,2.4,2-3 yrs,MA,PIP,1,1,1,1,Customer Service,Internal,Failed,4,505.53,face_14.jpg
1434,2018-12-30,2018,,Production Technician I,EW,Production,Splicing,Active,0,,,,Part-Time,Part-Time,Zone C,38,35-44,4.67,4+ yrs,MA,Fully Meets,3,2,2,1,Project Management,External,Passed,2,860.31,face_15.jpg
1435,2021-07-30,2021,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone C,45,45-54,2.09,2-3 yrs,MA,Fully Meets,3,3,5,3,Leadership Development,Internal,Incomplete,4,1178.08,face_16.jpg
1436,2022-10-28,2022,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone C,44,35-44,0.84,<1 yr,MA,Fully Meets,4,3,3,5,Technical Skills,Internal,Passed,1,921.92,face_17.jpg
1437,2020-10-29,2020,,Production Technician I,PYZ,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone C,40,35-44,2.84,2-3 yrs,MA,Needs Improvement,1,2,1,1,Leadership Development,External,Incomplete,3,1805.45,face_18.jpg
1438,2023-03-17,2023,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,44,35-44,0.46,<1 yr,MA,Needs Improvement,2,2,1,3,Customer Service,External,Passed,2,666.8,face_19.jpg
1439,2022-07-20,2022,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone A,41,35-44,1.12,1-2 yrs,MA,Needs Improvement,3,2,2,2,Communication Skills,Internal,Passed,4,440.01,face_20.jpg
1440,2023-08-04,2023,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,46,45-54,0.08,<1 yr,MA,Exceeds,3,3,5,4,Communication Skills,External,Incomplete,5,696.77,face_01.jpg
