Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
3907,2/24/2022,2022,,IT Support,PL,IT/IS,Engineers,Active,0,,,,Full-Time,Temporary,Zone A,34,25-34,1.52,1-2 yrs,MA,Exceeds,4,5,4,4,Technical Skills,External,Passed,3,979.12,face_08.jpg
3908,8/6/2019,2019,,IT Support,BPC,IT/IS,Splicing,Active,0,,,,Part-Time,Temporary,Zone C,45,45-54,4.07,4+ yrs,MA,Fully Meets,3,2,3,3,Project Management,External,Completed,1,1270.13,face_09.jpg
3909,8/1/2021,2021,,IT Support,CCDR,IT/IS,General - Eng,Active,0,,,,Part-Time,Part-Time,Zone C,52,45-54,2.08,2-3 yrs,MA,Fully Meets,3,2,3,1,Project Management,Internal,Completed,4,959.71,face_10.jpg
3910,7/13/2022,2022,40:10.1,Sr. Network Engineer,WBL,IT/IS,Wireless,Terminated,1,Voluntary,Relocation,Regrettable,Part-Time,Part-Time,Zone A,25,25-34,1.14,1-2 yrs,MA,Fully Meets,3,2,1,3,Leadership Development,External,Completed,5,1799.57,face_11.jpg
3911,5/28/2021,2021,,Sr. Network Engineer,NEL,IT/IS,Splicing,Active,0,,,,Full-Time,Part-Time,Zone A,41,35-44,2.26,2-3 yrs,CT,Fully Meets,4,1,3,1,Customer Service,External,Completed,5,726.06,face_12.jpg
3914,2/4/2020,2020,,Network Engineer,SVG,Executive Office,Engineers,Active,0,,,,Contract,Temporary,Zone C,29,25-34,3.57,3-4 yrs,MA,Fully Meets,2,4,3,5,Leadership Development,Internal,Failed,1,1100.8,face_15.jpg
3915,8/28/2022,2022,,Network Engineer,TNS,IT/IS,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,41,35-44,1.01,1-2 yrs,MA,Exceeds,5,5,4,3,Leadership Development,External,Passed,2,2197.92,face_16.jpg
3916,6/27/2022,2022,11:55.6,Network Engineer,WBL,IT/IS,Project Management - Con,Terminated,1,Voluntary,Work-life balance,,Part-Time,Temporary,Zone C,36,35-44,1.18,1-2 yrs,MA,Needs Improvement,2,2,1,1,Communication Skills,External,Incomplete,4,421.06,face_17.jpg
3917,12/19/2019,2019,37:14.4,Network Engineer,PYZ,IT/IS,General - Con,Terminated,1,Involuntary,Attendance,,Part-Time,Full-Time,Zone C,23,<25,3.7,3-4 yrs,MA,PIP,2,2,3,5,Project Management,Internal,Failed,3,753.69,face_18.jpg
3918,9/24/2020,2020,,Network Engineer,WBL,IT/IS,Field Operations,Active,0,,,,Contract,Full-Time,Zone A,46,45-54,2.93,2-3 yrs,MA,Fully Meets,2,2,2,3,Communication Skills,External,Incomplete,3,597.54,face_19.jpg
3919,7/6/2023,2023,,IT Support,NEL,IT/IS,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,31,25-34,0.16,<1 yr,MA,Exceeds,4,3,5,4,Customer Service,External,Passed,5,701.95,face_20.jpg
3920,4/11/2021,2021,,IT Support,PL,IT/IS,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,33,25-34,2.39,2-3 yrs,MA,Fully Meets,3,5,3,3,Customer Service,Internal,Incomplete,3,519.81,face_21.jpg
3921,2/12/2020,2020,,IT Support,BPC,IT/IS,Splicing,Active,0,,,,Contract,Part-Time,Zone A,29,25-34,3.55,3-4 yrs,MA,Fully Meets,3,3,2,4,Customer Service,External,Completed,5,639.36,face_22.jpg
3922,12/25/2018,2018,,IT Support,CCDR,IT/IS,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,33,25-34,4.68,4+ yrs,MA,Fully Meets,3,5,3,3,Communication Skills,External,Passed,1,639.86,face_23.jpg
3923,12/25/2021,2021,,Sr. Network Engineer,WBL,IT/IS,Aerial,Active,0,,,,Full-Time,Part-Time,Zone C,41,35-44,1.68,1-2 yrs,MA,Exceeds,4,2,1,3,Project Management,External,Incomplete,2,889.48,face_24.jpg
3924,5/22/2021,2021,,Sr. Network Engineer,NEL,IT/IS,General - Con,Active,0,,,,Full-Time,Full-Time,Zone B,36,35-44,2.28,2-3 yrs,CT,Fully Meets,4,4,5,4,Customer Service,External,Passed,2,684.04,face_25.jpg
3926,2/27/2019,2019,,Sr. Network Engineer,BPC,IT/IS,Wireless,Active,0,,,,Full-Time,Full-Time,Zone C,41,35-44,4.51,4+ yrs,MA,PIP,2,2,2,2,Customer Service,Internal,Incomplete,2,562.04,face_27.jpg
3927,3/1/2020,2020,,Network Engineer,SVG,Executive Office,Aerial,Active,0,,,,Contract,Temporary,Zone C,41,35-44,3.5,3-4 yrs,MA,Exceeds,4,5,5,3,Customer Service,External,Passed,2,661.21,face_28.jpg
3928,1/27/2021,2021,,Network Engineer,TNS,IT/IS,General - Con,Active,0,,,,Full-Time,Temporary,Zone A,49,45-54,2.59,2-3 yrs,MA,Fully Meets,2,1,1,4,Leadership Development,Internal,Failed,1,1251.08,face_29.jpg
3929,6/18/2023,2023,00:00.0,Network Engineer,WBL,IT/IS,Wireline Construction,Terminated,1,Voluntary,Relocation,Regrettable,Contract,Part-Time,Zone C,33,25-34,0.21,<1 yr,MA,Fully Meets,3,2,1,1,Technical Skills,Internal,Failed,3,1091.53,face_30.jpg
3930,11/24/2019,2019,,Network Engineer,BPC,IT/IS,General - Con,Active,0,,,,Contract,Part-Time,Zone A,26,25-34,3.77,3-4 yrs,MA,Fully Meets,4,3,3,2,Leadership Development,External,Completed,5,1229.12,face_31.jpg
3931,9/24/2021,2021,,Network Engineer,CCDR,IT/IS,Engineers,Active,0,,,,Part-Time,Temporary,Zone A,46,45-54,1.94,1-2 yrs,MA,Fully Meets,3,2,3,4,Customer Service,External,Passed,5,520,face_32.jpg
3932,8/17/2022,2022,42:40.6,IT Support,EW,IT/IS,General - Eng,Terminated,1,Voluntary,Work-life balance,Regrettable,Contract,Full-Time,Zone B,34,25-34,1.04,1-2 yrs,MA,Fully Meets,3,1,1,2,Technical Skills,Internal,Incomplete,5,1075.62,face_33.jpg
3933,4/18/2023,2023,,IT Support,MSC,IT/IS,Engineers,Active,0,,,,Contract,Part-Time,Zone A,46,45-54,0.37,<1 yr,MA,Exceeds,4,3,3,4,Communication Skills,Internal,Incomplete,1,385.4,face_34.jpg
3934,4/15/2020,2020,,IT Support,NEL,IT/IS,Executive,Active,0,,,,Full-Time,Temporary,Zone C,41,35-44,3.38,3-4 yrs,MA,Fully Meets,2,4,3,3,Project Management,Internal,Passed,5,742.97,face_35.jpg
3935,12/25/2020,2020,,IT Support,PL,IT/IS,Aerial,Active,0,,,,Full-Time,Full-Time,Zone C,36,35-44,2.68,2-3 yrs,MA,Fully Meets,4,5,5,4,Customer Service,Internal,Incomplete,5,576.08,face_36.jpg
3936,7/21/2022,2022,,Enterprise Architect,MSC,IT/IS,General - Sga,Active,0,,,,Full-Time,Temporary,Zone B,40,35-44,1.11,1-2 yrs,CT,Fully Meets,3,4,3,1,Communication Skills,Internal,Incomplete,4,359.89,face_37.jpg
3937,11/4/2022,2022,,Database Administrator,EW,IT/IS,Field Operations,Active,0,,,,Contract,Part-Time,Zone C,53,45-54,0.82,<1 yr,MA,Fully Meets,3,4,1,3,Communication Skills,Internal,Failed,2,278.5,face_38.jpg
3938,4/20/2020,2020,,Data Analyst,BPC,IT/IS,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,56,55-64,3.36,3-4 yrs,MA,Fully Meets,3,3,2,3,Technical Skills,External,Completed,2,1910.11,face_39.jpg
3939,9/5/2019,2019,,Data Analyst,CCDR,IT/IS,General - Con,Active,0,,,,Part-Time,Part-Time,Zone A,39,35-44,3.99,3-4 yrs,TX,Fully Meets,3,4,2,3,Technical Skills,Internal,Passed,4,1305.47,face_40.jpg
3940,8/11/2019,2019,,Sr. DBA,EW,IT/IS,General - Con,Active,0,,,,Contract,Full-Time,Zone B,40,35-44,4.06,4+ yrs,MA,Fully Meets,4,3,5,4,Project Management,External,Completed,5,1373.2,face_41.jpg
3941,11/4/2018,2018,,Data Analyst,BPC,IT/IS,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,48,45-54,4.82,4+ yrs,MA,Exceeds,4,5,3,4,Project Management,External,Passed,5,904.76,face_42.jpg
3942,11/4/2018,2018,,Principal Data Architect,PYZ,IT/IS,Catv,Active,0,,,,Contract,Temporary,Zone B,32,25-34,4.82,4+ yrs,MA,Exceeds,4,4,4,4,Customer Service,External,Completed,5,692.29,face_43.jpg
3943,7/27/2019,2019,,Data Analyst ,NEL,IT/IS,General - Eng,Active,0,,,,Part-Time,Part-Time,Zone A,41,35-44,4.1,4+ yrs,MA,Exceeds,4,2,5,3,Communication Skills,External,Completed,3,462,face_44.jpg
3944,12/21/2020,2020,,Data Analyst,SVG,IT/IS,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone A,37,35-44,2.69,2-3 yrs,MA,Exceeds,5,5,5,5,Technical Skills,External,Passed,1,1402.28,face_45.jpg
3945,7/25/2022,2022,,Data Analyst,MSC,IT/IS,Engineers,Active,0,,,,Full-Time,Temporary,Zone C,39,35-44,1.1,1-2 yrs,MA,Fully Meets,3,3,4,4,Communication Skills,External,Incomplete,2,545.25,face_46.jpg
3946,6/15/2019,2019,,Database Administrator,NEL,IT/IS,Shop (Fleet),Active,0,,,,Contract,Temporary,Zone A,31,25-34,4.21,4+ yrs,MA,Fully Meets,3,3,2,5,Leadership Development,External,Failed,4,1389.85,face_47.jpg
3947,4/4/2020,2020,,Database Administrator,EW,IT/IS,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,25,25-34,3.41,3-4 yrs,MA,Fully Meets,4,3,2,3,Project Management,Internal,Failed,3,897.75,face_48.jpg
3948,2/3/2023,2023,,Data Analyst,MSC,IT/IS,Aerial,Active,0,,,,Contract,Full-Time,Zone C,22,<25,0.57,<1 yr,MA,Fully Meets,3,1,3,3,Leadership Development,External,Failed,5,1610.71,face_49.jpg
3950,7/12/2023,2023,,Database Administrator,CCDR,IT/IS,Fielders,Active,0,,,,Full-Time,Part-Time,Zone A,27,25-34,0.14,<1 yr,MA,Fully Meets,4,4,2,3,Technical Skills,Internal,Completed,2,1431.72,face_01.jpg
3951,4/25/2021,2021,,Database Administrator,MSC,IT/IS,Wireline Construction,Active,0,,,,Contract,Temporary,Zone A,34,25-34,2.35,2-3 yrs,MA,Fully Meets,2,5,3,2,Project Management,Internal,Incomplete,5,832.76,face_02.jpg
3952,3/13/2021,2021,,Data Analyst,EW,IT/IS,Finance & Accounting,Active,0,,,,Full-Time,Full-Time,Zone A,35,35-44,2.47,2-3 yrs,MA,Fully Meets,3,2,3,3,Project Management,External,Incomplete,5,699.8,face_03.jpg
3953,8/16/2021,2021,,Data Analyst,BPC,IT/IS,General - Eng,Active,0,,,,Full-Time,Full-Time,Zone B,54,45-54,2.04,2-3 yrs,MA,Fully Meets,3,3,3,2,Customer Service,Internal,Completed,2,375.27,face_04.jpg
3954,10/18/2021,2021,,Database Administrator,CCDR,IT/IS,General - Con,Active,0,,,,Full-Time,Temporary,Zone B,47,45-54,1.87,1-2 yrs,MA,Exceeds,4,2,2,3,Leadership Development,External,Failed,1,2460.74,face_05.jpg
3955,2/16/2020,2020,,Database Administrator,SVG,IT/IS,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone C,30,25-34,3.54,3-4 yrs,MA,Exceeds,4,5,5,3,Technical Skills,External,Failed,1,1328.79,face_06.jpg
3956,8/7/2019,2019,,Database Administrator,EW,IT/IS,General - Sga,Active,0,,,,Contract,Temporary,Zone A,41,35-44,4.07,4+ yrs,TX,Fully Meets,3,4,5,5,Customer Service,External,Completed,4,732.99,face_07.jpg
3957,1/3/2022,2022,,Database Administrator,MSC,IT/IS,Field Operations,Active,0,,,,Contract,Temporary,Zone C,34,25-34,1.66,1-2 yrs,TX,Fully Meets,3,2,3,2,Communication Skills,Internal,Failed,3,430.75,face_08.jpg
3958,9/22/2020,2020,,Database Administrator,TNS,IT/IS,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,35,35-44,2.94,2-3 yrs,TX,Fully Meets,3,2,2,2,Technical Skills,Internal,Completed,5,1354.9,face_09.jpg
3959,11/11/2022,2022,,Data Architect,PYZ,IT/IS,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,38,35-44,0.8,<1 yr,TX,Exceeds,3,3,1,4,Communication Skills,Internal,Incomplete,5,305.07,face_10.jpg
3960,8/11/2018,2018,,CIO,WBL,IT/IS,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone A,44,35-44,5.06,4+ yrs,TX,Exceeds,5,5,2,3,Communication Skills,External,Passed,1,737.42,face_11.jpg
3961,3/31/2023,2023,,BI Director,NEL,IT/IS,Aerial,Active,0,,,,Full-Time,Full-Time,Zone A,33,25-34,0.42,<1 yr,MA,PIP,1,2,3,1,Leadership Development,Internal,Failed,5,1568.33,face_12.jpg
3962,3/10/2021,2021,,Sr. DBA,MSC,IT/IS,Aerial,Active,0,,,,Contract,Part-Time,Zone B,47,45-54,2.48,2-3 yrs,MA,Fully Meets,4,3,2,4,Customer Service,Internal,Incomplete,3,520.58,face_13.jpg
3963,8/30/2019,2019,,Sr. Accountant,TNS,IT/IS,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,29,25-34,4.01,4+ yrs,MA,Exceeds,3,1,3,4,Customer Service,External,Passed,2,756.21,face_14.jpg
3965,4/22/2020,2020,,Software Engineering Manager,WBL,IT/IS,General - Con,Active,0,,,,Contract,Part-Time,Zone B,38,35-44,3.36,3-4 yrs,MA,Fully Meets,4,4,4,4,Technical Skills,Internal,Failed,4,982.24,face_16.jpg
3967,12/3/2018,2018,33:39.9,Data Analyst,MSC,IT/IS,Finance & Accounting,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Temporary,Zone A,61,55-64,4.74,4+ yrs,MA,Fully Meets,4,5,5,4,Customer Service,External,Failed,4,518.32,face_18.jpg
3968,2/20/2021,2021,,Data Analyst,NEL,IT/IS,Engineers,Active,0,,,,Contract,Temporary,Zone B,39,35-44,2.53,2-3 yrs,MA,Fully Meets,4,5,3,2,Technical Skills,External,Passed,3,1573.57,face_19.jpg
3969,1/17/2021,2021,,Database Administrator,PL,IT/IS,Aerial,Active,0,,,,Contract,Full-Time,Zone A,50,45-54,2.62,2-3 yrs,MA,Exceeds,4,2,3,4,Technical Skills,Internal,Passed,4,1097.65,face_20.jpg
3970,10/4/2020,2020,,Database Administrator,PYZ,IT/IS,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,39,35-44,2.91,2-3 yrs,MA,Fully Meets,4,3,3,3,Technical Skills,Internal,Incomplete,4,1101.77,face_21.jpg
3971,1/29/2021,2021,,Database Administrator,SVG,IT/IS,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,42,35-44,2.59,2-3 yrs,TX,Fully Meets,2,1,2,3,Project Management,External,Incomplete,5,1207.4,face_22.jpg
3972,7/26/2022,2022,,Database Administrator,TNS,IT/IS,General - Con,Active,0,,,,Part-Time,Part-Time,Zone B,36,35-44,1.1,1-2 yrs,TX,Fully Meets,3,4,2,3,Leadership Development,External,Completed,5,1513.57,face_23.jpg
3973,9/21/2018,2018,,Database Administrator,WBL,IT/IS,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,38,35-44,4.94,4+ yrs,TX,Fully Meets,3,4,4,3,Leadership Development,Internal,Passed,1,1635.47,face_24.jpg
3974,12/25/2018,2018,,Data Architect,BPC,IT/IS,General - Eng,Active,0,,,,Part-Time,Full-Time,Zone C,32,25-34,4.68,4+ yrs,TX,Fully Meets,2,3,3,4,Communication Skills,Internal,Passed,1,430.63,face_25.jpg
3975,11/3/2020,2020,,CIO,CCDR,IT/IS,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,41,35-44,2.83,2-3 yrs,TX,Fully Meets,3,1,3,1,Leadership Development,External,Completed,2,1860.33,face_26.jpg
3976,10/22/2021,2021,,Sr. DBA,MSC,IT/IS,Field Operations,Active,0,,,,Full-Time,Temporary,Zone C,30,25-34,1.86,1-2 yrs,MA,Needs Improvement,3,1,3,3,Leadership Development,Internal,Failed,1,1190.25,face_27.jpg
3977,8/27/2018,2018,,Sr. Accountant,TNS,IT/IS,Wireline Construction,Active,0,,,,Full-Time,Full-Time,Zone A,45,45-54,5.01,4+ yrs,MA,Exceeds,3,2,4,3,Technical Skills,External,Incomplete,2,1712.47,face_28.jpg
3978,7/12/2020,2020,,Sr. Accountant,PYZ,IT/IS,General - Con,Active,0,,,,Part-Time,Part-Time,Zone B,47,45-54,3.14,3-4 yrs,MA,Fully Meets,3,3,2,3,Project Management,External,Incomplete,1,1127.92,face_29.jpg
3980,5/11/2020,2020,,Data Analyst,PL,IT/IS,Project Management - Con,Active,0,,,,Full-Time,Full-Time,Zone C,41,35-44,3.31,3-4 yrs,MA,Fully Meets,3,4,3,2,Communication Skills,External,Incomplete,1,571.67,face_31.jpg
3981,7/24/2020,2020,,Data Analyst,BPC,IT/IS,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,35,35-44,3.1,3-4 yrs,MA,Needs Improvement,3,2,3,5,Communication Skills,External,Failed,2,721.41,face_32.jpg
3982,8/9/2022,2022,,Database Administrator,CCDR,IT/IS,Aerial,Active,0,,,,Part-Time,Part-Time,Zone B,40,35-44,1.06,1-2 yrs,MA,Fully Meets,3,1,2,4,Technical Skills,Internal,Incomplete,1,770.03,face_33.jpg
3983,6/12/2022,2022,,Database Administrator,SVG,IT/IS,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,34,25-34,1.22,1-2 yrs,MA,Fully Meets,3,2,2,2,Project Management,External,Passed,5,1052.59,face_34.jpg
3984,2/10/2022,2022,,Database Administrator,EW,IT/IS,Wireline Construction,Active,0,,,,Contract,Full-Time,Zone B,45,45-54,1.56,1-2 yrs,TX,Fully Meets,3,1,3,4,Communication Skills,Internal,Passed,1,385.1,face_35.jpg
3985,1/13/2023,2023,,Database Administrator,MSC,IT/IS,People Services,Active,0,,,,Part-Time,Part-Time,Zone A,22,<25,0.63,<1 yr,TX,Exceeds,5,4,5,2,Communication Skills,Internal,Failed,4,459.93,face_36.jpg
3986,3/10/2020,2020,,Database Administrator,TNS,IT/IS,Catv,Active,0,,,,Part-Time,Temporary,Zone A,35,35-44,3.48,3-4 yrs,TX,Exceeds,5,5,5,3,Technical Skills,External,Passed,5,1500.41,face_37.jpg
3987,2/25/2022,2022,,Data Architect,PYZ,IT/IS,Catv,Active,0,,,,Full-Time,Full-Time,Zone A,22,<25,1.51,1-2 yrs,TX,Fully Meets,3,5,5,3,Project Management,External,Incomplete,1,1104.65,face_38.jpg
3989,7/11/2022,2022,,Sr. DBA,TNS,IT/IS,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,24,<25,1.14,1-2 yrs,MA,Fully Meets,2,1,2,1,Communication Skills,Internal,Completed,5,378.14,face_40.jpg
3991,4/10/2023,2023,,Sr. Accountant,BPC,IT/IS,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone B,48,45-54,0.39,<1 yr,MA,Fully Meets,3,2,4,2,Customer Service,Internal,Failed,4,517.76,face_42.jpg
3992,12/8/2022,2022,04:27.3,Data Analyst,SVG,IT/IS,General - Eng,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Full-Time,Zone A,44,35-44,0.73,<1 yr,MA,Fully Meets,2,4,2,1,Project Management,External,Failed,3,1173.35,face_43.jpg
3993,6/22/2022,2022,,Data Analyst,PYZ,IT/IS,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,31,25-34,1.19,1-2 yrs,MA,Exceeds,3,2,4,4,Communication Skills,Internal,Incomplete,2,416.41,face_44.jpg
3994,9/22/2022,2022,,Data Analyst,PL,IT/IS,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,24,<25,0.94,<1 yr,MA,Fully Meets,3,3,2,5,Customer Service,Internal,Passed,1,634.72,face_45.jpg
3995,7/15/2019,2019,,Database Administrator,NEL,IT/IS,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone A,22,<25,4.13,4+ yrs,MA,Fully Meets,3,2,2,4,Project Management,External,Passed,3,1235.92,face_46.jpg
3996,9/1/2021,2021,,Database Administrator,MSC,IT/IS,Catv,Active,0,,,,Part-Time,Full-Time,Zone C,33,25-34,2,2-3 yrs,MA,Fully Meets,3,3,3,4,Customer Service,Internal,Completed,2,521.78,face_47.jpg
3997,7/16/2019,2019,,Database Administrator,EW,IT/IS,Engineers,Active,0,,,,Contract,Temporary,Zone A,59,55-64,4.13,4+ yrs,TX,Fully Meets,3,5,5,4,Project Management,External,Completed,4,725.69,face_48.jpg
3998,12/24/2021,2021,,Database Administrator,CCDR,IT/IS,Yard (Material Handling),Active,0,,,,Full-Time,Full-Time,Zone B,41,35-44,1.69,1-2 yrs,TX,Exceeds,5,4,3,3,Customer Service,External,Incomplete,1,674.95,face_49.jpg
3999,4/17/2019,2019,,Database Administrator,BPC,IT/IS,Engineers,Active,0,,,,Full-Time,Full-Time,Zone B,34,25-34,4.38,4+ yrs,TX,Exceeds,3,2,2,3,Leadership Development,Internal,Completed,5,1400.12,face_50.jpg
4000,10/26/2019,2019,,Data Architect,PYZ,IT/IS,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,42,35-44,3.85,3-4 yrs,TX,Exceeds,5,3,3,5,Leadership Development,Internal,Passed,4,1188.7,face_01.jpg
1001,8/29/2019,2019,20:45.0,Software Engineer,BPC,Software Engineering,Engineers,Terminated,1,Voluntary,Work-life balance,,Part-Time,Part-Time,Zone A,25,25-34,4.01,4+ yrs,MA,PIP,1,1,1,1,Customer Service,Internal,Passed,4,549.17,face_02.jpg
1002,12/12/2022,2022,09:54.7,Software Engineer,NEL,Software Engineering,Catv,Terminated,1,Voluntary,Work-life balance,Regrettable,Part-Time,Temporary,Zone A,34,25-34,0.72,<1 yr,MA,Fully Meets,3,1,2,1,Leadership Development,Internal,Passed,2,1200.48,face_03.jpg
1003,3/8/2023,2023,,Software Engineer,WBL,Software Engineering,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,37,35-44,0.48,<1 yr,MA,Fully Meets,3,2,5,2,Technical Skills,Internal,Incomplete,4,1094.87,face_04.jpg
1004,5/29/2020,2020,,Software Engineer,PYZ,Software Engineering,Project Management - Con,Active,0,,,,Part-Time,Part-Time,Zone C,37,35-44,3.26,3-4 yrs,MA,Fully Meets,3,1,2,2,Customer Service,Internal,Failed,2,669.15,face_05.jpg
1005,9/16/2022,2022,26:29.4,Software Engineer,SVG,Software Engineering,Field Operations,Terminated,1,Involuntary,Performance,,Full-Time,Temporary,Zone B,43,35-44,0.96,<1 yr,MA,PIP,2,2,2,1,Communication Skills,External,Incomplete,4,668.81,face_06.jpg
1006,8/15/2021,2021,,Software Engineer,MSC,Software Engineering,Engineers,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,2.05,2-3 yrs,MA,Fully Meets,3,1,1,2,Project Management,Internal,Incomplete,2,649.43,face_07.jpg
1007,10/25/2020,2020,,Software Engineer,SVG,Software Engineering,General - Con,Active,0,,,,Part-Time,Part-Time,Zone A,43,35-44,2.85,2-3 yrs,MA,PIP,1,2,1,1,Leadership Development,External,Passed,2,1252.08,face_08.jpg
1008,8/28/2019,2019,,Software Engineer,BPC,Software Engineering,General - Con,Active,0,,,,Contract,Temporary,Zone B,33,25-34,4.01,4+ yrs,MA,Fully Meets,4,2,2,3,Technical Skills,External,Completed,2,1535.04,face_09.jpg
1009,6/13/2019,2019,,Software Engineer,NEL,Software Engineering,General - Con,Active,0,,,,Part-Time,Temporary,Zone C,46,45-54,4.22,4+ yrs,MA,Needs Improvement,2,3,2,3,Customer Service,Internal,Passed,2,641.65,face_10.jpg
1010,1/12/2021,2021,,Software Engineer,EW,Software Engineering,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,51,45-54,2.63,2-3 yrs,MA,Exceeds,4,2,3,2,Communication Skills,External,Completed,5,430.51,face_11.jpg
1011,2/7/2022,2022,,Software Engineer,MSC,Software Engineering,General - Con,Active,0,,,,Contract,Temporary,Zone A,29,25-34,1.56,1-2 yrs,MA,Fully Meets,2,1,1,2,Communication Skills,Internal,Incomplete,1,414.06,face_12.jpg
1012,11/9/2020,2020,,Software Engineer,TNS,Software Engineering,General - Eng,Active,0,,,,Contract,Temporary,Zone A,30,25-34,2.81,2-3 yrs,MA,Exceeds,4,4,4,2,Technical Skills,External,Failed,3,2172.92,face_13.jpg
1013,5/13/2020,2020,,Software Engineer,PYZ,Software Engineering,Engineers,Active,0,,,,Part-Time,Full-Time,Zone B,49,45-54,3.3,3-4 yrs,MA,Needs Improvement,2,3,2,4,Project Management,External,Completed,2,1054.74,face_14.jpg
1014,12/31/2022,2022,,Shared Services Manager,WBL,Software Engineering,Catv,Active,0,,,,Part-Time,Full-Time,Zone A,35,35-44,0.67,<1 yr,MA,Fully Meets,1,3,2,2,Customer Service,External,Incomplete,2,1106.09,face_15.jpg
1015,12/3/2018,2018,,Shared Services Manager,NEL,Software Engineering,People Services,Active,0,,,,Contract,Part-Time,Zone A,51,45-54,4.74,4+ yrs,MA,Needs Improvement,2,4,3,2,Leadership Development,External,Failed,1,1454.99,face_16.jpg
1016,2/21/2020,2020,,Senior BI Developer,PL,Admin Offices,Shop (Fleet),Active,0,,,,Part-Time,Part-Time,Zone B,34,25-34,3.53,3-4 yrs,MA,Fully Meets,4,3,4,4,Communication Skills,External,Incomplete,2,516.69,face_17.jpg
1017,9/7/2020,2020,,Senior BI Developer,BPC,Admin Offices,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,50,45-54,2.98,2-3 yrs,MA,Fully Meets,2,2,3,2,Technical Skills,External,Completed,3,1249.03,face_18.jpg
1018,6/19/2020,2020,,Senior BI Developer,CCDR,Admin Offices,General - Con,Active,0,,,,Part-Time,Part-Time,Zone A,39,35-44,3.2,3-4 yrs,MA,Fully Meets,3,1,2,1,Project Management,Internal,Completed,2,651.35,face_19.jpg
1019,10/14/2022,2022,49:08.9,Software Engineer,EW,Software Engineering,Fielders,Terminated,1,Involuntary,Restructuring,,Full-Time,Temporary,Zone A,39,35-44,0.88,<1 yr,MA,Needs Improvement,2,2,3,1,Project Management,External,Failed,5,816.46,face_20.jpg
